document_id,terms
a9de0e,ups scores top marks|specialist pharmaceutical supply chain arm|chain logistics survey|only patient-centric supply chain organization|ups president
c6eebc,cargo iq certification|cargo iq|world cargo symposium|24/7 cargo operations|cargo operations
848dee,american airlines cargo|pharmaceutical transportation certification|american|latest airline|pharma certification
96d405,leisure cargo markets cargo capacity|virtual airline leisure cargo|leisure cargo|air cargo news|lufthansa cargo
1c6a8a,air canada cargo|air canada|cargo senior director sales|gta dnata|market drone delivery cargo routes
854a96,new digital cargo platform|new digital platform cargocast|air cargo industry|cargo operations|cargo piece
fb272d,finnair cargo customers|finnair cargo|forward-thinking cargo carrier|cargo.one booking platform|world cargo symposium
8c7305,brussels airport|cool-chain pharma transporter|airside pharma transporter|first airport|brussels invention
c8eb6a,new cargo management system|qatar airways cargo|end-to-end airline cargo business processes|end-to-end cargo business processes|cargo business functions
385cd4,new gtr air cargo hub|new air cargo hub|air cargo hub today|air cargo hub|klia air cargo growth
632f36,k+n international ag.|pharma facility|swiss forwarder kuehne|pharma logistics|k+n
1d585e,pharma packaging firm csafe global|gene therapy market|csafe global|cold chain packaging offerings|csafe
42b63b,bcube air cargo|bcube air|international air transport association|first airport cargo|cargo general manager
d46e00,exelsius gdp academy workshop|series gdp academy workshops|next gdp workshop|exelsius gdp academy page|next iag cargo
84f7d8,iata ceiv pharma certificate|iata ceiv pharma|euroairport cargo terminal|euroairport basel mulhouse|iata ceiv
c59f5e,air shippers forum|shippers forum|perishable shippers|qatar airways cargo senior manager|shippers
0e30f5,new warehouse truck management system|slot management system|swissport cargo services|swissport cargo stations|overall ngen system
c768d8,tigers germany|tigers e shop|new frankfurt office|e tigers facility|tiger rail
2a9f79,lot polish airlines|lot cargo development|lot cargo|dg autocheck lot|iata ceiv pharma
382423,first ceiv fresh certificate|cathay pacific services limited|cathay pacific|ceiv fresh|ceiv certificate
098cd6,delta cargo|new website|delta|new deltacargo.com include|cargo helpdesk
29c70e,aa cargo uld fleet|uld management services provider|jettainer|uld management|uld fleet
9c879e,tiaca air cargo sustainability|yearly air cargo sustainability|international air cargo association|air cargo sector|air cargo business
03c914,kewill release customs brokerage system|customs brokerage management system|dhl global forwarding|new customs system|deutsche post dhl group
c4449f,turkish cargo|chief cargo officer|turkish chief|special cargo processes|special cargo
6f5502,customer service team|critical service centre|iag cargo|critical emergency solutions product|customer service matters
308b39,smart facility operational capacity audit|iata smart facility operational capacity|smart facility operational capacity|operational capacity audit|first cargo terminal operator
1b4739,tokyo-based ana cargo|ana cargo|air cargo industry|cargo iq|air cargo intelligence hub
37f5ac,amsterdam airport schiphol|amsterdam route|more flower shipment routes|amsterdam|flower shipments
66ae33,iata ceiv pharma shippers validation|shippers advisory group|iata ceiv pharma maturity assessment|changi airport group|pharma shippers
16bb75,air partner freight|project air cargo charter products|uk-based air partner|air partner|uae-based air cargo integrators
d333dd,pharmaceutical research company grunenthal|grunenthal group|grunenthal|nagel group|pharmaceutical products
89f240,air canada cargo|air canada ceo|air canada|cargo artificial intelligence|air cargo
5586f1,pelican biothermal asia headquarters|pelican biothermal president|pelican biothermal|new asia headquarters|latest asia announcement
9fafa6,first step latam cargo|brussels airport cargo|latam cargo|bru-mvd gdp-compliant route|mvd free airport
fad268,complex industrial supply chain services|gefco ceo forwarding|gefco group|gefco|cargowise logistics software
f67041,tp3 global australasia|tp3 global chairman|tp3 global network|tp3 global|global strategy
4f3134,uld management firm|jettainer celebrations|outsourced uld management|jettainer|15th anniversary
4497d4,new dhl campus vienna airport|dhl campus vienna airport|dhl global forwarding|dhl freight|dhl global
c1e4e4,new us import payment option|online payment system|online payment processing engine|online payments|us air cargo industry
a49f07,peli biothermal|peli|rentable temperature-controlled packaging|pelican products|temperature-control packaging
e658d7,sats market cosys|niit technologies|cargo operations systems|niit|singapore airport terminal services
b30d3d,solar-powered dubai logistics centre|solar-powered logistics center|db schenker|logistics center|dubai world central airport
8f4b68,cargo 2000 lowers membership cost|new lower cost category|new regional membership category|membership costs|lower cost
485471,sky fresh sign deal|sky fresh web platform|sky fresh business development manager|sky fresh|abc global director
b10996,new on-line booking tool|air canada cargo|new booking functionality|on-line booking mechanisms|new booking
0634a6,airbridgecargo airlines|500th aircraft engine|aircraft engines|airline|500th transportation
f05ae7,spare-parts logistics platform|spare parts logistics|german-based logistics company|db schenker|spares logistics
938551,uld care annual conference|uld controllers|ulds|airlines|50 airlines
f38b99,csafe rap temperature-controlled container|new csafe rap container|csafe rap container|csafe rap approval|csafe rkn container
9f0920,air cargo excellence|liege airport|air cargo sector|air cargo community|air cargo
06c11d,frankfurt executive director joachim von|air cargo community|perishable center frankfurt|frankfurt airport|air cargo news life sciences
4ce8d7,logitrans istanbul trade show|logitrans istanbul|new istanbul airport|istanbul new airport|ifm istanbul expo center
834c0b,new lufthansa cargo facility|new facility|paderborn facility|lufthansa cargo|new freight
bbdfb4,food logistics firm nagel-group|airfreight business|frozen food logistics segment|nagel-group chief executive|frozen food logistics facilities
494eff,dhl supply chain|dhl supply|local supply chains|end-to-end supply chain management|supply chain optimisation
127ba3,first cargo terminal operator|hong kong air cargo terminals|smart facility operational capacity|cargo terminal operations|iata smart facility
186358,ceiv pharma certification challenge|iata pharma certification|ceiv pharma certification|bolloré logistics|french logistics giant
33073b,iata ceiv pharma|ceiv pharma certification|iata ground handling conference|ceiv certification|ramp operations
aa7932,zurich airport|airport operations activities|geneva airports|airport|cargo services
e4697b,whole swiss worldcargo network|swiss worldcargo head|swiss worldcargo|31 qep advanced stations|qep expert station
1e2a6a,uld repair centre|galley cart repair centre|uld repairs|unilode aviation solutions|hong kong civil aviation department
47a0b3,senior air cargo industry executives|new innovation initiative|new innovation award|air cargo europe|air cargo
88e202,air cargo community frankfurt|air cargo community|georgi transporte|georgi|menian spedition
e4c610,mab kargo|first malaysian airline|ceiv pharma certification|first airline|ceiv pharma
56c681,u.s. domestic forwarding market|canadian logistics provider purolator|domestic expedited forwarding service|purolator international|u.s. freight forwarding market
5e7085,deutsche post dhl group|robust vaccine supply chains|vaccine supply chain|efficient supply chain solutions|world class supply chain expertise
598144,quality group calls|cargo iq members|cargo iq membership|cargo iq|iata quality
880396,air france klm cargo|mycargo digital platform|digital platform|general cargo|pharma customers
412269,"new multi-user facility|new 70,000-square-foot multi-user warehouse|ceva|new facility|global supply chain solutions"
750784,peli biothermal|melbourne-based wilpak group international|minnesota-based cool-chain packaging company|additional thermal protection option|thermal protection covers
3fe7e4,shanghai pudong air cargo terminals|airbridgecargo airlines|pactl cool center|pactl vice president|airbridgecargo
82065d,air cargo management system|cargo management system|air cargo industry|ibs|icargo system
8ad7e7,state-of-the-art cool nordic cargo hub|cool nordic cargo hub|finnair cargo|cool nordic hub|cargo operations
1fcdde,new ups|ups|new delivery alert|ever-faster delivery|delivery change options
811d3a,american airlines cargo|new controlled room temperature facility|heathrow airport cargo centre|new pharma facility|american operations team
