document_id,terms
03c914,kewill release customs brokerage system|dhl global forwarding|kewill|systems|dhl-gf
c4449f,carrier|pharma day|turkish chief|turhan özen|pharma participants
6f5502,critical service centre|team|service enquiries|iag cargo|products
308b39,auditing effort|smart facility|sfoc|smart facility operational capacity audit|iata
1b4739,ana cargo|cargoxs|air cargo industry|iata interest group|carrier
37f5ac,amsterdam airport schiphol|ideal flowerbox|hfa|efficient|initial trial results
66ae33,airport communities|pfizer|johnson|msd|pharma
16bb75,air partner|freight division|air cargo integrators|company|clients
d333dd,nagel|kuehne|pharmaceutical industry|director|grunenthal
89f240,air canada|artificial intelligence labs|job|digital strategy|aviation industry
5586f1,pelican biothermal|company|asia operation|state-of-the-art service centre|customers business
9fafa6,latam cargo|mvd free airport|bru-mvd gdp-compliant route|brussels airport|market
fad268,gefco|tool|track|customers|new solution
f67041,tp3 global|director ron pierce|team|customers|silverskin range
4f3134,uld management firm|jettainer|air freight container|15th anniversary|martin kraemer
4497d4,new dhl campus vienna airport|dhl|new|intermodal transport|better
c1e4e4,import service|paycargo-cns system|paycargo|cns|airline
a49f07,pelican products|peli biothermal|50-some locations|diagnostics|biologics
e658d7,sats market cosys|niit|cargo industry|sats|india
b30d3d,service portfolio|logistics center|db schenker|dlc ii|tilburg
8f4b68,new regional membership category|cargo 2000 lowers membership cost|airlines|program|quality management system
485471,sky fresh sign deal|abc|sensitive shipments|transportation process|corresponding real-time data
b10996,customers|new on-line booking tool|shipments on-line|awb|cargo
0634a6,airbridgecargo airlines|personnel|procedures|temperature settings|changes
f05ae7,spare-parts logistics platform|logistics orchestrator|global delivery|db schenker|customers
938551,ulds|platform|new features|airlines|coordination
f38b99,rap temperature-controlled container|csafe|specialised tempcontrol product|customers|united
9f0920,air cargo excellence|liege airport|forum|networking event|cargo airlines
06c11d,air cargo community|frankfurt|tours|pharmaceuticals industry|frankfurt executive director joachim von
4ce8d7,session|logitrans istanbul|trade fair|electronic air waybill|eko mmi
834c0b,paderborn facility|standard freight|ulla kuntze|dusseldorf|kassel
bbdfb4,nagel-group|airfreight business|nagel airfreight|core competencies|carsten taucke
494eff,shanghai pharma|supply chain|dhl|pharmaceuticals groups|global distribution network
127ba3,audit system|smart facility program|sfoc|operations|iata standards
186358,bolloré logistics|strict quality standards|cold chain|certification|world
33073b,martin bien|airport operator|fraport|iata|ceiv certification
aa7932,dnata|zurich airport|ground|operations|seven years
e4697b,36 envirotainer qep|stations|swiss worldcargo|envirotainer|pharmaceutical
1e2a6a,uld|repair services|pallet net repair|inflight equipment maintenance|new location
47a0b3,air cargo-related projects|iata|people|added-value services|new innovation initiative
88e202,air cargo community frankfurt|georgi|menian|frankfurt|associations
e4c610,mab kargo|high-value pharmaceutical cargo|process|temperature standards|envirotainer
56c681,service|purolator international|customer|business requirements|three-to-five-day delivery
5e7085,deutsche post dhl group|vaccine supply chain|dhl|efficient transport management|gavi
598144,cargo iq|sgs|member audit|audit|processes
880396,pharma customers|air france klm cargo|digital platform|mycargo solution|pharmaceutical shipments
412269,ceva|new facility|malaysia footprint|low|elaine
750784,peli biothermal|thermal blanket product|supply chain|pharmaceutical payloads|wilpak
3fe7e4,pactl|mou|airbridgecargo|best customer experience|iata ceiv
82065d,air cargo management system|adam crossno|onasset intelligence|logistics industry|data
8ad7e7,swissport|finnair cargo|cool nordic hub|operational excellencethey|finnair network
1fcdde,ups|ever-faster delivery|receivers|commercial customers|delivery notifications
811d3a,american airlines cargo|alarmed facility|philadelphia|home|day
3fa2df,unilode|onasset intelligence|bluetooth|aircraft|iot technology
09f8e6,project|smart air cargo trailer|ramp|trucks|frankfurt airport
230522,db schenker|air|small-|equal|intuitive designs
99a7f0,cargo 2000|turkish|28th airline|ultimate customer satisfaction|quality management programme
e7f132,dhl|storage|global pharmaceutical supply chain network|facility|pick-and-pack services
ac3338,logix aero heathrow contract|director|antoine marez|capabilities|close
a3a9ea,customs|traxon service|champ|transit|japan customs
9491b6,sats|iata|academy|singapore handler|industry
e0bfd4,new members|cargo 2000|rebranding|smart data project|new audit
1dfaf6,course|ground handlers|iag cargo constant climate centre|local gdp certification|life science products
244beb,airport|brucargo strategic committee|steven polmans|new nonprofit|air cargo belgium
fa2f73,customers|rap active containers|csafe global|commitment|passion
f17188,cargo 2000 hits|air cargo industry|plan|customers|program
c8647d,turkish cargo|2022|ceiv pharma|airline|ataturk airport cargo facility
692599,new project forwarder network|members|desire|market|organisation
19a970,process participants|forwarders|truckers|security|dangerous goods
f0ddff,geodis iris|pls|forwarder|gpm|henning voss
ac2f6a,ceiv fresh certification|changi airport|changi airport cargo community|singapore|perishable cargo
69febc,brussels airlines cargo|ceiv pharma certificate|pharma processes|alban françois|iata
b45c30,yusen|animal healthcare industry|jurox|ireland|temperature
c682e5,austrian post|dhl|czech republic|parcels|director ppl cz
1e897b,schiphol|pharma gateway amsterdam|iata ceiv pharma-certified|ceiv-certified pharma program|airport
ec6abf,uld contract|unilode|nokscoot|thai medium-haul budget airline nokscoot|management contract
1c52d1,bremen-based dettmer group|dettmer reederei|hamburg air cargo handling company|lhu|lug aircargo
f53053,enhanced value|unilode|industry|tracking innovation|cargo
4c7fa9,virgin atlantic cargo|cargo|lightweight cargo nets|old ld3|five-year
1baea2,forwarders|american airlines|single process approach|barriers|15 carriers
82ea87,healthcare supply chain|ups|gsk|strategy|international air
847ed8,uld|repair|air china|maintenance|operational efficiency
d141a2,peli biothermal|temperature-controlled packaging manufacturer|coolpall|vacuum|panel
c5d2b6,company|wooden pallet|air cargo|tod ginnis|start-up nextpallet
be39d2,ibs software|effective tools|cargo|new services|core
d02065,new demovation challenge|logistics problem|startups|exclusive startup session|elevate 2016 conference
3b5e9d,kerry|stoekenbroek|emea|logistics|director
1f2197,frankfurt air cargo community|group|bolloré|hub|af logistik
5b7a09,niels|weithe|brett bissell|consumer products division|global network
4b1ec7,skycell|risk assessment|clients|freight forwarder|hassle-free insurance
3f6d68,aero|pharma|ceiv pharma|abc|pharma supply chain association
57e3bc,challenges|trends|projects|keynote speakers|aena
1ca721,frankfurt air cargo innovation lab|platform solutions|kerry logistics|two-day event|year
78172b,blockchain technology|dnata|flydubai cargo|greater security|operations
ad0088,emirates skycargo white cover|emirates|dupont|cold chain industry|construction
09e7d0,etihad cargo|cargo|abu dhabi international airport|east|logistics
5eb703,iag cargo|security|customers|quality|available
60c244,ceiv|ronald schaefer|justin burns|acw|trucking companies
51fa1e,csafe rap containers|american airlines|life-science customers|autonomous temperature management system|latest airline
c3a3ce,qep experto status|agility|envirotainer provider|pharmaceutical logistics|pcc
1a7e67,airflo|panalpina|fresh-cut flowers|kenya|dfg
b00d46,sas cargo|ceiv|pharma industry|highest standards|stockholm facilities
85451b,win|etihad cargo|e-awb|worldwide logistic partners|online platform
9062b0,delta|delta cargo|shipments|tracking|technology
61f890,bcube|champ|terminal operators|italian cargo handler|dangerous goods
6d78d3,qep|agility|pharmaceutical industry|envirotainer|pharma competence centre
a03f9f,envirotainer|india|china|japan|rap t2
77e489,ceiv pharma standards|montreal|swissport|facility|major international pharma hub
b0fb2a,new role|tainio|janne|tarvainen|finnair cargo
edf35f,pharma gateway|iata ceiv|airport|programme|airlines
6bc62c,bollore|facility|automation|10 times|melbourne
7ae354,heathrow|skyline|logistics development|app|segro
16c06a,panalpina|organic fruit|supply chain|network|lux
3a9bc1,american airlines cargo|csafe rap|autonomous temperature management system|temperature-controlled active rkns|pharmaceutical
20f6bf,facility|sats coolport|iata certification|certification process|sats
956d3a,blockchain platforms|standard industry tool|freight industry|payments|customs brokerage
23bb28,abc airlines|amsterdam airport schiphol|pga|netherlands|pharma gateway amsterdam
379bf1,amerijet|ceiv pharma certification|us-based all-cargo airline|temperature|south america
fb6194,nagel|pharma|pharmaceutical industry|healthcare|facility
1df2d2,chain|air|dhl|ocean|express
fb83ca,pharmaport 360 container|abc|airbridgecargo airlines|gps monitoring systems|built-in gps tracking
a8e4a1,pharma centre|material handling system|swissport|executive vice president europe|luzius wirth
127ae8,b2b e-commerce solution|bolloré|joint service|b2b sector|order-to-delivery
69257e,cargo iq teams|three-stage project|self-service member access|smart data program|partners
f0e7c8,customers|customers global real-time tracking|consignment|maximum transparency|spokesperson
e85c66,tiaca|tool|asia|csq|recent cargo terminal operators
6e08fa,digital warehouse program|lufthansa technik|ltls|technik ag subsidiary|muc
bdf335,lufthansa cargo|thermal containers|innovative va-q-tainer|customers|temperature
17078c,lufthansa cargo|available routings|api|customers|prices
c99e1b,hong kong-based cathay pacific|digital enablement manager calvin|hui|project|ulds
b5f669,são paolo-based|bysoft|warehouse service providers|transporters|customs brokers
7d8732,brussels airport|new logistics building|world flight services|nagel|expeditors
fceab4,customers|nagel|storage|kuehne|temperature
86a556,ludwig bertsch|unilode aviation solutions|benoît dumont|new commercial strategies|company
65f085,weight|west atlantic|balance system|champ|balance solution
471687,skycell|freight forwarders|airlines|marrie groeneveld|clients
ddd9c9,dnata|air cargo|dubai cargo operations|order|siemens
108ae0,importers|ups|new labelling system|shipments|ups trade direct solution
5aba63,logistics|freight forwarding division|gefco group|ambitious expansion|airport
8ede8e,flower shipment data|portal|unique gln code|order number|parties
e5dd58,cosac-vr|hactl|real-life aircraft cargo|environment|training program
1258fa,cool chain association|cca|innovation|non-profit organisation|debate
a68ded,uld management software|maskargo signs|core transport|technologies|pallets
6125a2,ijs global gefco netherlands|pharma gdp certificate|internationally-recognised certificate|well-established pharmaceutical|life sciences
721f7c,professional training courses|albion broker|service|lewis king|charter desk
a2b795,delta cargo|delta|network|seven ceiv pharma|pharma logistics
